,SEQID,curve_date,curve_num,dH_uv,dH_uv_std,n_curve,Tm_uv,Tm_uv_std,dG_37_uv,dG_37_uv_std,dS_uv,dS_uv_std,is_hairpin,Na_mM,conc_uM,Purification
27,MMCNNN2337,23031102,6,-41.39060956157777,0.0,1,64.46321767099899,0.0,-3.3669277754186266,0.0,-0.12259771654412105,0.0,True,25.0,9.0,standard desalting
29,MMTM176,23020906,5,-33.259669562155885,0.0,1,60.40482701004263,0.0,-2.333759698491794,0.0,-0.09971275145466417,0.0,True,25.0,6.0,standard desalting
30,MMTM177,23020906,1,-47.12422671283749,0.0,1,57.355020511000326,0.0,-2.902269381027179,0.0,-0.14258248373951415,0.0,True,25.0,6.0,standard desalting
31,TETNN1015,23021507,1,-29.562349007776717,0.0,1,38.46118103820423,0.0,-0.13862128974647836,0.0,-0.09486934618097773,0.0,True,25.0,6.0,standard desalting
32,TETNN975,23021507,4,-48.34949208621507,0.0,1,37.30201942032402,0.0,-0.04703620739882909,0.0,-0.15573901621414235,0.0,True,25.0,6.0,standard desalting
33,TETNNN1262,22110802,3,-46.002392246318934,1.2304067629243247,2,40.85829716467258,0.30330918849750926,-0.5652427059245775,1.7299575335253246,-0.14650056276122636,0.003920943732445414,True,25.0,9.0,standard desalting
34,TETNNN1390,22110802,4,-28.755256200145332,0.11603119398703632,2,41.33034729884591,0.059671246112100076,-0.39595557268827397,0.16305585200236788,-0.09143737103806887,0.0003693693684630302,True,25.0,9.0,standard desalting
35,TETNNN1511,22110802,5,-35.902721809401584,3.5574260312164783,2,38.74738087912534,0.2626071767875675,-0.20114221357510303,5.0169772050042285,-0.115110687073437,0.0114061697230479,True,25.0,9.0,standard desalting
36,TETNNN1570,23021815,4,-31.01405973615468,0.0,1,45.88656672149618,0.0,-0.8638774983759158,0.0,-0.0972116145019467,0.0,True,25.0,6.0,standard desalting
37,TETNNN1696,23021722,6,-25.233866541518456,0.0,1,44.48861071831417,0.0,-0.594910684881767,0.0,-0.07944206305541412,0.0,True,25.0,6.0,standard desalting
38,TETNNN1847,23021619,3,-28.837500677717884,0.0,1,42.16990100347078,0.0,-0.4728119703731672,0.0,-0.09145474353488543,0.0,True,25.0,6.0,standard desalting
39,TETNNN1848,23021619,1,-21.18632880724424,0.0,1,46.25775092203721,0.0,-0.6140669864261455,0.0,-0.06633003972535256,0.0,True,25.0,6.0,standard desalting
40,TETNNN2099,23021815,3,-26.51248270429947,0.0,1,49.821489601933656,0.0,-1.0525062807667285,0.0,-0.08208923560706995,0.0,True,25.0,6.0,standard desalting
41,TETNNN2253,23021722,3,-32.63569826748277,0.0,1,39.49238542897776,0.0,-0.2601718212800221,0.0,-0.10438667240432936,0.0,True,25.0,6.0,standard desalting
42,TETNNN3186,23021815,2,-35.63521639752897,0.0,1,48.90277036015435,0.0,-1.3170443994003054,0.0,-0.11065024020031812,0.0,True,25.0,6.0,standard desalting
43,TETNNN3276,22110802,6,-34.87863892828645,0.8148283778204325,2,50.1438067390921,0.09299067906877488,-1.418023110371379,1.1292006142179907,-0.10788526783142051,0.0025205869040811324,True,25.0,9.0,standard desalting
44,TETNNN449,22110802,2,-41.229554155967634,0.1326763416465299,2,52.36193452283284,0.8682746694414541,-1.9457526565900396,0.21110157374169258,-0.12666065290787554,0.0005294136171774138,True,25.0,9.0,standard desalting
45,TETNNN615,23021619,2,-34.81756998027115,0.0,1,37.32068090490685,0.0,-0.03596259014019746,0.0,-0.11214447006329505,0.0,True,25.0,6.0,standard desalting
46,TETNNN621,23021619,5,-25.90567133908035,0.0,1,41.26852884519051,0.0,-0.3516939849920103,0.0,-0.08239231776265789,0.0,True,25.0,6.0,standard desalting
47,TETNNN707,23021619,4,-24.96321238113464,0.0,1,42.53776391577313,0.0,-0.4379022329890196,0.0,-0.07907564129661654,0.0,True,25.0,6.0,standard desalting
48,TETNNN757,23021722,2,-30.827403517705623,0.0,1,41.11557679223628,0.0,-0.4037112425019104,0.0,-0.09809347823699407,0.0,True,25.0,6.0,standard desalting
49,TRINNN162,22110609,1,-38.07983600771024,0.0,1,51.34687430811888,0.0,-1.6836113507757382,0.0,-0.11735039386404805,0.0,True,25.0,9.0,standard desalting
